logFC	AveExpr	t	P.Value	adj.P.Val	B
0.500823234999995	9.47076156145833	8.29443067752921	2.464215917634e-10	6.73299610725844e-08	13.5238166766695
-0.427018700000001	6.3511094875	-8.28429034575993	2.54434231476727e-10	6.82075766192704e-08	13.4928312824358
0.690889898333333	8.518037071875	8.25128377746411	2.82384946836495e-10	7.42986171232021e-08	13.3918957420598
0.339565515833334	6.9775643234375	8.23746342997597	2.94991630289991e-10	7.62043833301854e-08	13.3495969135497
0.6852986625	8.1411231359375	8.20856422124605	3.2322203013075e-10	8.20060465017445e-08	13.2610799800216
0.445908204166667	7.0734367140625	8.16263749349742	3.73813428252409e-10	9.31779155896532e-08	13.1202223433288
0.387157639166666	8.2368611671875	8.14231089023472	3.98690391480999e-10	9.7665397968311e-08	13.0578081772232
-0.545007719999999	7.780249275	-8.13174354813834	4.12277417243648e-10	9.92819922745381e-08	13.0253430619331
-0.423599603750001	9.24666455234375	-8.11592232368107	4.33499197206847e-10	1.00982276764546e-07	12.9767147579417
0.316070651388891	7.95906129427083	8.10772554608731	4.44924415976885e-10	1.00982276764546e-07	12.9515106370399
0.288699818888888	7.19970219375	8.10605993196553	4.47282984510331e-10	1.00982276764546e-07	12.9463882046064
0.324521663333333	6.8786197375	8.10571872849117	4.47767696802251e-10	1.00982276764546e-07	12.9453388308084
-0.489808730833333	7.7013566109375	-8.09261724414354	4.66786447610125e-10	1.03626591369448e-07	12.905035856866
0.324474620833335	11.1305982203125	8.08279433772391	4.81579277599419e-10	1.04112548603425e-07	12.8748066769849
0.770119086666666	10.0516781625	8.08052200306595	4.85068199353032e-10	1.04112548603425e-07	12.8678123173107
-0.370237600277778	8.99940183072917	-8.07672273858438	4.90958668104553e-10	1.04112548603425e-07	12.8561167862228
-0.436431392500001	9.2041520203125	-8.06781952827427	5.05046988105179e-10	1.04228128734772e-07	12.8287035369758
0.435461783333333	8.76681229375	8.06711726786194	5.06175456271063e-10	1.04228128734772e-07	12.8265409049422
-0.377437765833334	8.7698961703125	-8.05840025085883	5.20396703450685e-10	1.05625662323248e-07	12.7996923209114
0.345898081666665	12.834259415625	8.02740531962427	5.74312044712869e-10	1.12954031677272e-07	12.7041636128456
0.775846643333333	9.67249810625	8.02599072041174	5.7690312159827e-10	1.12954031677272e-07	12.6998013492768
-0.508153826666666	8.15743185	-8.02411760552143	5.80352217936436e-10	1.12954031677272e-07	12.6940248240309
0.5216860875	8.3380735203125	8.01432643074355	5.98723173939379e-10	1.14954849396361e-07	12.6638238284537
0.651859758333334	9.658016034375	7.99976326414427	6.27139756045654e-10	1.17978755323399e-07	12.6188854384561
0.513131525	9.667320346875	7.99492590451784	6.36876923710032e-10	1.17978755323399e-07	12.6039537420496
0.4325505475	6.5401218203125	7.99369261965461	6.3938373873182e-10	1.17978755323399e-07	12.6001465254308
0.462898626666666	7.009535	7.97749600106774	6.73245112443515e-10	1.22634186635865e-07	12.5501323812394
0.44318209	10.34256236875	7.96139720132278	7.08696563907173e-10	1.26027136336602e-07	12.5003940375061
0.409326015416667	7.14820014453125	7.96099223017447	7.09612254147536e-10	1.26027136336602e-07	12.4991425151535
0.535727628333333	8.371489640625	7.95550665593379	7.22134124537357e-10	1.26667674585516e-07	12.4821882814812
0.3744678875	7.7377738578125	7.91985532444565	8.09133761476819e-10	1.40016551847615e-07	12.3719276722101
-0.438458796666667	6.78297288125	-7.91646249914604	8.1794579133953e-10	1.40016551847615e-07	12.3614279360803
-0.489406348333335	8.909377509375	-7.89731539366373	8.69522980080757e-10	1.47073601202231e-07	12.3021523302862
0.344803018333333	7.044345778125	7.88712307413388	8.98304620900827e-10	1.50154259455988e-07	12.2705842597849
0.31278948	6.33666859375	7.86851032042762	9.53368955342996e-10	1.57505419971085e-07	12.2129098957188
0.496628859444443	7.56413009479167	7.84550536035609	1.02615909287378e-09	1.6758239530518e-07	12.1415791900151
-0.380796775000001	9.047671659375	-7.83438677387961	1.06332470498996e-09	1.70805210636174e-07	12.107085883963
0.220554132708334	6.16123566289062	7.8324497969261	1.06993691910329e-09	1.70805210636174e-07	12.1010755676901
-0.343647694166667	10.3256783796875	-7.77475814608893	1.28710396735532e-09	2.03190812979826e-07	11.9218986455793
0.537818206666667	11.1879391625	7.75783406977768	1.35888146557729e-09	2.06762728876023e-07	11.8692770235001
0.420786449166666	9.0732452984375	7.75576248602866	1.36794035151648e-09	2.06762728876023e-07	11.8628340682576
0.420786449166666	9.0732452984375	7.75576248602866	1.36794035151648e-09	2.06762728876023e-07	11.8628340682576
0.420786449166666	9.0732452984375	7.75576248602866	1.36794035151648e-09	2.06762728876023e-07	11.8628340682576
0.526158033333332	10.4234433	7.74950115751712	1.39569268680895e-09	2.08736859938754e-07	11.8433579223379
-0.346980574722225	10.0431283119792	-7.71566086143085	1.55581761561263e-09	2.3026100711067e-07	11.738033653386
0.336772560000002	8.48239165833333	7.67779341249569	1.75708371314254e-09	2.52267780589579e-07	11.6200516869617
0.336772560000002	8.48239165833333	7.67779341249569	1.75708371314254e-09	2.52267780589579e-07	11.6200516869617
0.517319656666668	10.91406718125	7.67767049968903	1.75777803197975e-09	2.52267780589579e-07	11.6196685225791
0.432768486666666	7.1776654375	7.66972280147496	1.80326589809849e-09	2.56208018801833e-07	11.5948897586074
0.457556900833333	8.5983364453125	7.66304767405102	1.84238631100454e-09	2.59174502047054e-07	11.574074169913
0.591097114999999	7.902451778125	7.65579701267064	1.88585006153307e-09	2.61421999121464e-07	11.5514593579218
-0.218201031041667	6.72897695585938	-7.65286239250665	1.90373406607040e-09	2.61421999121464e-07	11.5423049525671
-0.42127176	7.510762975	-7.6512615314949	1.91356193050621e-09	2.61421999121464e-07	11.5373108228795
0.396240304583334	9.48302924296875	7.63836113904818	1.99464916886918e-09	2.69904527536127e-07	11.497057827499
0.391267828333334	8.104782965625	7.63199816328998	2.03591158949143e-09	2.72888979844285e-07	11.4771980912679
0.255349964374999	8.62575875351562	7.59091799372821	2.32383288407609e-09	3.08570258102365e-07	11.3488962489266
0.253765502777779	9.48961035520833	7.58543240585696	2.36526874376214e-09	3.1116424362382e-07	11.3317525974354
-0.4155043015	7.9385430184375	-7.56986205472044	2.48698334165448e-09	3.24174856130522e-07	11.283077866876
-0.530736048333333	8.549984146875	-7.56095752937351	2.55940850457633e-09	3.30582509391096e-07	11.2552320205202
0.512701810833333	7.7129637640625	7.55195366394865	2.63480382196554e-09	3.36805357611497e-07	11.2270687084181
0.39746220375	6.75835489140625	7.54958620256336	2.65499718837892e-09	3.36805357611497e-07	11.2196623604603
0.472210295000001	10.819739490625	7.54482633126065	2.69607002494412e-09	3.38989052339877e-07	11.2047701913532
0.42159377625	7.65735679609375	7.51864199260632	2.93373935564579e-09	3.63509780475965e-07	11.122813655099
0.523973691666667	6.525062784375	7.51774346943353	2.94225962519257e-09	3.63509780475965e-07	11.1200002829891
-0.559618204166667	9.5024666109375	-7.50450350117828	3.07073814748322e-09	3.76112479305531e-07	11.0785368162859
-0.29754749361111	7.8431621390625	-7.49255249437198	3.19155781536695e-09	3.87569687527638e-07	11.0410976354305
0.196860491944444	6.21339850364583	7.47770149997556	3.34839266651478e-09	4.02117024907886e-07	10.9945574060535
-0.350400415	9.060228759375	-7.47589832425774	3.3679565008473e-09	4.02117024907886e-07	10.9889053766196
0.367609778333334	11.670093771875	7.47157046211686	3.41538355014771e-09	4.04381412337489e-07	10.975338683042
-0.434829158750001	7.87575459921875	-7.46112521528236	3.53263883336774e-09	4.12071288558343e-07	10.9425894211348
-0.267265615277777	6.2861754359375	-7.46062652347879	3.53833735952406e-09	4.12071288558343e-07	10.9410256407874
0.475688156666667	9.81924721875	7.45369235030741	3.61854023041196e-09	4.17985525151977e-07	10.91927964554
-0.404987911666668	9.176571190625	-7.43468491596608	3.84790420544608e-09	4.38834870263014e-07	10.859651580397
0.425453685416666	8.36775628828125	7.43364976213063	3.86080790983085e-09	4.38834870263014e-07	10.8564033885372
0.418887153333333	9.2467565	7.40928756344045	4.17740694006118e-09	4.71052363526899e-07	10.7799334382459
0.318005734166666	9.0339690453125	7.40361482903443	4.25480551642164e-09	4.76002179348966e-07	10.7621207957073
-0.312775080333333	11.419125906875	-7.39448440969247	4.3824257888705e-09	4.86449262564625e-07	10.733445652688
0.255582453749999	7.19430834140625	7.38549245305081	4.51187896577899e-09	4.96936250742542e-07	10.7051991136995
-0.355494153333333	8.261355335	-7.37651837803129	4.64491511212788e-09	5.0765349163933e-07	10.6770025941707
0.439784939375	6.81351934726563	7.36870403793654	4.7639729740926e-09	5.16691053556547e-07	10.6524449802683
0.250399257083333	6.07604121640625	7.3596049526721	4.90648374425481e-09	5.2454592078614e-07	10.6238440747493
-0.251867188125	7.11270486445312	-7.35936910213043	4.91023419654818e-09	5.2454592078614e-07	10.6231026494336
-0.449109981666667	9.165044596875	-7.32478532724817	5.49263498931189e-09	5.82383268120473e-07	10.5143394504827
0.558014466666667	10.817882075	7.32146392231666	5.55210634671416e-09	5.84328347956405e-07	10.5038892514932
-0.387497127499999	9.2569140046875	-7.31221282003157	5.72119208713527e-09	5.90571041957987e-07	10.4747780871575
0.332970805	9.620344796875	7.31139860328013	5.73631980354383e-09	5.90571041957987e-07	10.4722156295683
-0.46366396625	7.30055857265625	-7.31138716921454	5.73653252892286e-09	5.90571041957987e-07	10.4721796445714
0.236086027916667	7.09341905546875	7.30918310097774	5.77768685474101e-09	5.90571041957987e-07	10.4652428805567
0.396791007083333	8.20356471640625	7.29362301354485	6.07680665991392e-09	6.1670906445755e-07	10.4162613345979
-0.436602453333334	8.921144275	-7.24512948348611	7.11281506564731e-09	7.12242950631332e-07	10.2634982426401
-0.3340594925	8.3181970453125	-7.24488699416269	7.11841912933905e-09	7.12242950631332e-07	10.2627339451812
-0.271883454166666	11.5784355296875	-7.23976851467741	7.23775251818135e-09	7.19118795652591e-07	10.2466001599426
0.20876488875	6.53098200703125	7.22512565359628	7.5903770916873e-09	7.48917206379814e-07	10.2004349527335
0.511580067916666	7.82175515546875	7.22192241566895	7.66979298662569e-09	7.51533922441226e-07	10.1903340077944
0.236701819166667	8.0902480859375	7.21595564446641	7.81995989925059e-09	7.60999933209263e-07	10.1715168053163
0.623439486666667	8.3672363375	7.21257416427254	7.90637224202953e-09	7.64175080372486e-07	10.1608516772961
0.538861561666666	8.441104865625	7.20100446708129	8.20936588017365e-09	7.80417521092256e-07	10.1243552395042
0.538861561666666	8.441104865625	7.20100446708129	8.20936588017365e-09	7.80417521092256e-07	10.1243552395042
0.464563881666667	8.364638790625	7.19988839278861	8.2392052480179e-09	7.80417521092256e-07	10.1208341254325
0.352354640833333	8.2298098703125	7.19254522636342	8.43827225737208e-09	7.93979948561209e-07	10.097665025674
-0.5112090975	8.5889000609375	-7.18671761983261	8.59969291675892e-09	8.03844980008623e-07	10.0792752608106
0.400025108333334	9.284721990625	7.18130380753881	8.75243479798978e-09	8.11472469186981e-07	10.0621892673991
0.625603494166666	10.2867773453125	7.17979384075796	8.79552085126655e-09	8.11472469186981e-07	10.0574234677095
0.431323181249999	8.77155332421875	7.17003479870592	9.07918358245827e-09	8.32093764363171e-07	10.0266181021506
-0.312741606111112	7.48155611354167	-7.1681114805334	9.13616464250103e-09	8.32093764363171e-07	10.0205462280075
-0.379835772500001	8.7703177578125	-7.15959783682221	9.39274650324298e-09	8.50013645338065e-07	9.99366595449874
0.564738243333333	8.21593911875	7.1530237392781	9.59582550588337e-09	8.60057744345835e-07	9.97290624043855
-0.415199488333334	8.884935296875	-7.15010378115927	9.6874364939854e-09	8.60057744345835e-07	9.96368469328429
0.372758249583333	7.42151218359375	7.14899113566193	9.72257578943822e-09	8.60057744345835e-07	9.96017069338726
0.579480056666667	9.80583225625	7.14825583231691	9.74586830234231e-09	8.60057744345835e-07	9.95784838656111
-0.310571077777778	7.14612575416667	-7.14286661470007	9.91830715261779e-09	8.68910424395119e-07	9.94082657978312
-0.414873071666667	9.609836453125	-7.14131575034281	9.96849656365459e-09	8.68910424395119e-07	9.93592784262288
-0.1858033025	10.2430636390625	-7.13418039818669	1.02027246665669e-08	8.83904341845018e-07	9.91338733931174
0.404242569166667	6.8424221734375	7.1232610432274	1.05719333764955e-08	9.10339572201503e-07	9.87888699419606
-0.56081642	7.3046056625	-7.11798806712405	1.07550079959633e-08	9.20525021726789e-07	9.86222404207618
-0.346539659583334	10.8885350039063	-7.1156304992985	1.08378897880244e-08	9.22064300049409e-07	9.8547734121484
-0.175376910277778	7.0289295453125	-7.11337793335445	1.09176803057678e-08	9.23323820144938e-07	9.84765429764014
0.540949473333333	9.4391204375	7.11035792996215	1.10255829780104e-08	9.26931851784444e-07	9.83810924481489
0.245545016666667	7.00087079375	7.10645129744884	1.11667572107277e-08	9.33278155588345e-07	9.82576106735711
0.338739515	7.748912009375	7.10313317522596	1.12880915256389e-08	9.37901780095186e-07	9.81527232918069
0.4465028	7.2510775	7.09501440898022	1.15905933465956e-08	9.57436920165291e-07	9.78960568724903
0.377411430833333	6.1685853765625	7.08544070264659	1.19577999160605e-08	9.81919206066386e-07	9.75933424556708
0.526327845833333	6.8220023046875	7.08219491456224	1.20849322739058e-08	9.81919206066386e-07	9.74907001462315
0.48172586	11.1058410375	7.08028290427118	1.21604580096966e-08	9.81919206066386e-07	9.74302332325797
-0.400413498333333	9.512829153125	-7.08020832383756	1.21634135886602e-08	9.81919206066386e-07	9.74278745979021
-0.38255137	8.97174260625	-7.06253309109579	1.28846459149609e-08	1.03426581446195e-06	9.6868794923311
-0.443107833333333	7.4433531125	-7.06029861376305	1.29788340635742e-08	1.03597345154642e-06	9.67981036802108
0.831127361666667	8.055916440625	7.05459747081102	1.32222988294225e-08	1.04537814442819e-06	9.66177256467491
-0.3137416375	10.2379334859375	-7.05409881350535	1.32438109513706e-08	1.04537814442819e-06	9.66019477586153
0.27267961375	8.12456858515625	7.05042975009641	1.34031806133069e-08	1.05211265278378e-06	9.64858513906223
0.305847362499999	6.9709611484375	7.04476082190281	1.36532166309011e-08	1.06585110929584e-06	9.63064599447956
0.248467950833334	8.2060490203125	7.03893532249359	1.39150459927315e-08	1.08035504625535e-06	9.61220944327049
0.442010159166667	6.8794831796875	7.03532960549906	1.40796299658281e-08	1.08719229649177e-06	9.60079708231819
-0.26825967625	7.00469262265625	-7.03180460195842	1.42424217671257e-08	1.09381799171526e-06	9.58963946335889
0.305254510555556	6.30171919895833	7.02701019523354	1.44668790711506e-08	1.10508289162854e-06	9.5744626883043
0.310824260416666	9.56606429140625	7.02213266210304	1.46988783039839e-08	1.1168003365936e-06	9.55902143172201
0.432823320208333	9.79881703320313	7.01992496473942	1.48051133363769e-08	1.1188885653364e-06	9.55203187688748
0.373721049166667	7.4763760859375	7.01403577109752	1.50922946449044e-08	1.13455726092488e-06	9.53338538361473
0.32854381875	7.75510877578125	7.01022971711695	1.5280866250607e-08	1.14268709309802e-06	9.52133353508632
-0.29389227	9.63087174375	-6.99991457603487	1.58039272754104e-08	1.17561360591116e-06	9.48866663258575
0.558933361666667	9.802846340625	6.99681864247224	1.59644005767886e-08	1.18047950927731e-06	9.47886100401896
0.350403727499999	7.98329955364583	6.99545672681714	1.60355113520918e-08	1.18047950927731e-06	9.47454729460586
0.429587404166666	9.2086697890625	6.98264266030446	1.67203728714196e-08	1.22383739092078e-06	9.43395524813358
0.448451898333333	6.936788721875	6.98009847935783	1.68598089007048e-08	1.22383739092078e-06	9.42589479695975
0.299258698333333	10.172981271875	6.97967934256669	1.68828919355625e-08	1.22383739092078e-06	9.42456685789766
-0.350272450833333	8.8189483484375	-6.9720836428695	1.73067562512078e-08	1.24413623941564e-06	9.40049997760849
0.206022562708334	5.79942271601563	6.97153033724984	1.73380472553699e-08	1.24413623941564e-06	9.39874671431834
0.443928624166667	6.9555644015625	6.96906006903056	1.74784430761342e-08	1.24790813681264e-06	9.390918958442
0.314692484722221	8.0234338609375	6.96704572806399	1.75937720251352e-08	1.2498615646656e-06	9.38453569771594
-0.327777157916666	10.2419620945312	-6.95825511556108	1.81060888594041e-08	1.27985726624087e-06	9.35667653027616
0.276738246666666	8.3187338125	6.93335746828817	1.96399777359709e-08	1.38013600155597e-06	9.27774901372777
0.2742214325	7.3672895296875	6.93212823969044	1.97190039636728e-08	1.38013600155597e-06	9.27385143031117
-0.26373582	10.399481425	-6.91210522305956	2.10522104606533e-08	1.46114254313296e-06	9.21035252789118
-0.158261599791666	11.7550218300781	-6.91018226785902	2.11849214446361e-08	1.46114254313296e-06	9.20425320676089
-0.158261599791666	11.7550218300781	-6.91018226785902	2.11849214446361e-08	1.46114254313296e-06	9.20425320676089
-0.54518842375	7.09449303984375	-6.8976917550499	2.20676467979671e-08	1.51256731469671e-06	9.16463073623773
0.398950420833334	10.1403501453125	6.89664278678447	2.21434404178573e-08	1.51256731469671e-06	9.16130284360648
0.3345358675	7.0889959953125	6.8850368285395	2.29996943155075e-08	1.56353902791737e-06	9.12447890929034
0.383038950000001	9.84467753125	6.87130313274171	2.40560075373836e-08	1.62756073852927e-06	9.08089560246983
-0.433199818333333	7.866665328125	-6.86142848869351	2.48455023130041e-08	1.67300898987281e-06	9.04955330405799
0.355206663333333	8.89729056875	6.8575239954345	2.51648076851182e-08	1.68651692259509e-06	9.03715911154759
0.891750735416667	9.84401786953125	6.85220576917929	2.56063686076363e-08	1.70805298205304e-06	9.02027610956134
-0.292217641666667	8.828445703125	-6.84886120297717	2.5888038729847e-08	1.71877221623208e-06	9.00965793112753
0.5330170675	10.3664043078125	6.8453234747302	2.61893643777867e-08	1.73069064688183e-06	8.99842595159117
0.318440584583334	8.01313913671875	6.84079564039335	2.65801679668331e-08	1.74838438181836e-06	8.98404963748455
0.381361208333333	8.625334203125	6.82947322141652	2.75832540143883e-08	1.80600402320935e-06	8.94809579685694
-0.299753345277778	6.97775077135417	-6.82690257198616	2.78162411666608e-08	1.81290437842163e-06	8.93993201251427
0.298719766666668	12.3397947625	6.82352113402904	2.81257257591111e-08	1.82149676335097e-06	8.92919290501017
-0.210981884166666	7.3515058359375	-6.82266659973854	2.8204482540626e-08	1.82149676335097e-06	8.92647890967454
0.418324904166667	7.9975182265625	6.81204832148825	2.92017743244811e-08	1.8773701791956e-06	8.89275264751213
0.239642998333334	6.277059334375	6.79151523980268	3.123186953554e-08	1.99883965027456e-06	8.82752068755924
0.334838881666666	6.935726003125	6.78260034474287	3.21568486548051e-08	2.04880944254471e-06	8.7991932122839
0.340021980416667	7.46127049765625	6.76403580740293	3.41722861759924e-08	2.16749929459152e-06	8.74019302673083
0.364101613333333	11.500703525	6.74820636079822	3.59906853835855e-08	2.27269181302215e-06	8.68987427970551
-0.405828164583333	7.35308970078125	-6.74241784412621	3.66796305942657e-08	2.30594774992623e-06	8.67147123700551
0.302707771666667	7.982502459375	6.73329842613306	3.77919770312892e-08	2.36541149630201e-06	8.64247584878065
0.436448270833333	7.8269062140625	6.73111418002116	3.80633905644621e-08	2.37195023306964e-06	8.63553051705229
0.4229192825	8.9359866109375	6.72579719769514	3.87322838316785e-08	2.40309296367025e-06	8.61862314548542
0.453518231666667	8.322256821875	6.71982107917201	3.94981935818027e-08	2.43995797569675e-06	8.59961852783614
0.379025785833333	7.3935427171875	6.71597036649012	3.99997430864066e-08	2.46024393840548e-06	8.58737219394541
0.477053415	7.149434615625	6.71084237334604	4.06775956256931e-08	2.49115206314589e-06	8.57106290267527
0.257087226666667	7.16881864375	6.70344530683504	4.16757528611854e-08	2.54132659507177e-06	8.54753525661109
0.744603915000007	9.513446803125	6.69750405449368	4.24952377620164e-08	2.58022366719115e-06	8.52863664521765
0.234732176666667	6.97615258541667	6.69465335655745	4.28941606750801e-08	2.58029150205721e-06	8.51956837225721
-0.388507738333334	7.713402653125	-6.69397671963829	4.29893989706121e-08	2.58029150205721e-06	8.5174158996153
0.458840534166667	9.1917194703125	6.69360946316216	4.30411800385388e-08	2.58029150205721e-06	8.51624760078601
0.338756311666667	9.407198521875	6.6888536571361	4.37174025930186e-08	2.6098187228639e-06	8.50111822623281
0.386755691666666	6.727742034375	6.67926712946766	4.51130828269986e-08	2.68186895734726e-06	8.47061874553584
0.178931389722223	6.3979239328125	6.67174654238678	4.62392178933267e-08	2.73736169928494e-06	8.44668982337835
0.504093963333333	9.25629665625	6.66981120470214	4.65335519781222e-08	2.74335562865211e-06	8.44053167542663
-0.361756828333334	6.453229828125	-6.66647460190201	4.70454178561861e-08	2.75070492551725e-06	8.42991447497102
-0.361756828333334	6.453229828125	-6.66647460190201	4.70454178561861e-08	2.75070492551725e-06	8.42991447497102
0.367075669444444	8.97227397604167	6.65176772229413	4.93697790550445e-08	2.85545888544316e-06	8.38311219448379
-0.350939295833334	7.6265801265625	-6.65175506816101	4.93718278092561e-08	2.85545888544316e-06	8.38307192167991
-0.332993925	9.382031128125	-6.6513345780074	4.94399553645142e-08	2.85545888544316e-06	8.38173367474078
0.5064576525	8.9846811046875	6.64965015150637	4.9713812157293e-08	2.85965118676445e-06	8.37637278157887
-0.234281541944443	7.98593265260417	-6.6334737529967	5.2422543295787e-08	3.00330441591348e-06	8.32488479381102
-0.244190562499999	10.1628276953125	-6.62734244842573	5.34875024387905e-08	3.05200977771219e-06	8.30536726643231
0.295305535277777	7.56325260572917	6.62336917030953	5.41891923685865e-08	3.07968018069151e-06	8.29271867691557
0.2298957825	8.7855338609375	6.61264497665619	5.6129556174026e-08	3.17381987100561e-06	8.25857674044564
-0.304167139166667	8.9674619828125	-6.61164439955496	5.63141110112618e-08	3.17381987100561e-06	8.25539109100425
0.329751737083334	7.03545984765625	6.61055470554166	5.65157958449056e-08	3.17381987100561e-06	8.25192167635002
-0.19000804	6.42878144375	-6.59510048928424	5.94553757556037e-08	3.32575582179377e-06	8.2027141484057
0.210385854166667	6.5909826296875	6.58528398694004	6.14017546131836e-08	3.42116129232986e-06	8.17145403800909
0.489407595833333	8.7690429609375	6.58131031733393	6.22076939658782e-08	3.45118579408164e-06	8.15879934413931
0.196601038333333	6.110351321875	6.58024073909596	6.24264322268427e-08	3.45118579408164e-06	8.15539305204332
0.336211530277776	8.54917720885417	6.5756415609485	6.33758293585727e-08	3.49009218421163e-06	8.14074566763709
-0.283981153333333	7.9469520625	-6.57177672356681	6.41848267907494e-08	3.52099621252111e-06	8.12843655796663
